,Unnamed: 0,id,trial_date,trial_hour,day_of_week,trial_country,subscription_date,sub_hour_start,sub_label,trial_dateTime,sub_dateTime,subLag,country_count,us,uk,can,aus,mon,tueSun,wedSat,thr,fri
50822,50822,519c87fde4b084baf13dc8d5,2013-05-22 00:00:00,4,Wednesday,Turkey,,,0,2013-05-22 04:00:00,,,218,0,0,0,0,0,0,1,0,0
28883,28883,519167b8e4b0a49a6ee883e2,2013-05-13 00:00:00,18,Monday,United States,,,0,2013-05-13 18:00:00,,,45149,1,0,0,0,1,0,0,0,0
20918,20918,518c2629e4b07c856130fe27,2013-05-09 00:00:00,18,Thursday,Canada,,,0,2013-05-09 18:00:00,,,4868,0,0,1,0,0,0,0,1,0
69369,69369,51a6aadfe4b0b9bb8be34c07,2013-05-29 00:00:00,21,Wednesday,United States,,,0,2013-05-29 21:00:00,,,45149,1,0,0,0,0,0,1,0,0
73624,73624,51a8d562e4b0a554a772ba68,2013-05-31 00:00:00,12,Friday,United States,2013-06-14 00:00:00,19.0,1,2013-05-31 12:00:00,2013-06-14 19:00:00,14 days 07:00:00.000000000,45149,1,0,0,0,0,0,0,0,1
33270,33270,5193ba15e4b0ff3406120be3,2013-05-15 00:00:00,12,Wednesday,United Kingdom,,,0,2013-05-15 12:00:00,,,5408,0,1,0,0,0,0,1,0,0
28584,28584,51914b55e4b093091ed432bd,2013-05-13 00:00:00,16,Monday,Canada,,,0,2013-05-13 16:00:00,,,4868,0,0,1,0,1,0,0,0,0
34789,34789,519451b2e4b0c77eaa1769bc,2013-05-15 00:00:00,23,Wednesday,United States,,,0,2013-05-15 23:00:00,,,45149,1,0,0,0,0,0,1,0,0
17663,17663,518a960ee4b03415294b4f9c,2013-05-08 00:00:00,14,Wednesday,United States,,,0,2013-05-08 14:00:00,,,45149,1,0,0,0,0,0,1,0,0
1326,1326,51815b02e4b0841085aca7fb,2013-05-01 00:00:00,14,Wednesday,United States,,,0,2013-05-01 14:00:00,,,45149,1,0,0,0,0,0,1,0,0
12972,12972,51883dede4b091a1ff8761e4,2013-05-06 00:00:00,19,Monday,United States,2013-06-05 00:00:00,4.0,1,2013-05-06 19:00:00,2013-06-05 04:00:00,29 days 09:00:00.000000000,45149,1,0,0,0,1,0,0,0,0
37187,37187,5195a888e4b0cc86d60c3889,2013-05-16 00:00:00,23,Thursday,United States,,,0,2013-05-16 23:00:00,,,45149,1,0,0,0,0,0,0,1,0
67970,67970,51a63d2ae4b05b671abd69cd,2013-05-29 00:00:00,13,Wednesday,United States,,,0,2013-05-29 13:00:00,,,45149,1,0,0,0,0,0,1,0,0
63801,63801,51a4336de4b0f0ad735a0bde,2013-05-28 00:00:00,0,Tuesday,Bangladesh,,,0,2013-05-28 00:00:00,,,51,0,0,0,0,0,1,0,0,0
59266,59266,51a14b0fe4b0673a4c03abaa,2013-05-25 00:00:00,19,Saturday,Chile,,,0,2013-05-25 19:00:00,,,110,0,0,0,0,0,0,1,0,0
44389,44389,519a5e3ae4b0a54138bdf491,2013-05-20 00:00:00,13,Monday,Canada,,,0,2013-05-20 13:00:00,,,4868,0,0,1,0,1,0,0,0,0
25632,25632,518f8411e4b0eb1ecff2ddf6,2013-05-12 00:00:00,7,Sunday,Russian Federation,,,0,2013-05-12 07:00:00,,,436,0,0,0,0,0,1,0,0,0
66715,66715,51a59c54e4b062a74b5b5404,2013-05-29 00:00:00,2,Wednesday,United States,,,0,2013-05-29 02:00:00,,,45149,1,0,0,0,0,0,1,0,0
47941,47941,519a57b4e4b07c77537b7d14,2013-05-20 00:00:00,13,Monday,null,,,0,2013-05-20 13:00:00,,,996,0,0,0,0,1,0,0,0,0
70149,70149,51a72843e4b07eba009a383e,2013-05-30 00:00:00,6,Thursday,United Kingdom,2013-06-19 00:00:00,13.0,1,2013-05-30 06:00:00,2013-06-19 13:00:00,20 days 07:00:00.000000000,5408,0,1,0,0,0,0,0,1,0
38665,38665,51969566e4b00f93085527c6,2013-05-17 00:00:00,16,Friday,United States,2013-05-17 00:00:00,16.0,1,2013-05-17 16:00:00,2013-05-17 16:00:00,0 days 00:00:00.000000000,45149,1,0,0,0,0,0,0,0,1
66078,66078,51a54fcbe4b0b3ec204a4a7d,2013-05-28 00:00:00,20,Tuesday,Australia,2013-05-30 00:00:00,2.0,1,2013-05-28 20:00:00,2013-05-30 02:00:00,1 days 06:00:00.000000000,3414,0,0,0,1,0,1,0,0,0
67022,67022,51a5e251e4b0e2549bc35062,2013-05-29 00:00:00,7,Wednesday,Netherlands,,,0,2013-05-29 07:00:00,,,567,0,0,0,0,0,0,1,0,0
48198,48198,519a5e15e4b066b0c4a37425,2013-05-20 00:00:00,13,Monday,null,,,0,2013-05-20 13:00:00,,,996,0,0,0,0,1,0,0,0,0
72624,72624,51a83196e4b0687273e1e082,2013-05-31 00:00:00,1,Friday,United States,,,0,2013-05-31 01:00:00,,,45149,1,0,0,0,0,0,0,0,1
1011,1011,51813dc5e4b05640e82dc076,2013-05-01 00:00:00,12,Wednesday,United States,,,0,2013-05-01 12:00:00,,,45149,1,0,0,0,0,0,1,0,0
34950,34950,51946a70e4b0cc86d60aafea,2013-05-16 00:00:00,1,Thursday,United States,2013-05-24 00:00:00,0.0,1,2013-05-16 01:00:00,2013-05-24 00:00:00,7 days 23:00:00.000000000,45149,1,0,0,0,0,0,0,1,0
5382,5382,51834f14e4b0999588580824,2013-05-03 00:00:00,1,Friday,United States,,,0,2013-05-03 01:00:00,,,45149,1,0,0,0,0,0,0,0,1
40897,40897,51981887e4b0a2d4e1c35a20,2013-05-18 00:00:00,20,Saturday,United States,,,0,2013-05-18 20:00:00,,,45149,1,0,0,0,0,0,1,0,0
66556,66556,51a5824be4b018b736e5f3da,2013-05-29 00:00:00,0,Wednesday,United States,,,0,2013-05-29 00:00:00,,,45149,1,0,0,0,0,0,1,0,0
22982,22982,518d5b14e4b0e86c5960d393,2013-05-10 00:00:00,16,Friday,United States,,,0,2013-05-10 16:00:00,,,45149,1,0,0,0,0,0,0,0,1
54055,54055,519e224be4b01d9008905a5d,2013-05-23 00:00:00,10,Thursday,United States,,,0,2013-05-23 10:00:00,,,45149,1,0,0,0,0,0,0,1,0
31508,31508,5192af54e4b0356188b79e1d,2013-05-14 00:00:00,17,Tuesday,United States,,,0,2013-05-14 17:00:00,,,45149,1,0,0,0,0,1,0,0,0
63966,63966,51a45404e4b018b736e42a56,2013-05-28 00:00:00,2,Tuesday,Australia,,,0,2013-05-28 02:00:00,,,3414,0,0,0,1,0,1,0,0,0
71722,71722,51a7c9dfe4b0efaaab23d152,2013-05-30 00:00:00,17,Thursday,United States,,,0,2013-05-30 17:00:00,,,45149,1,0,0,0,0,0,0,1,0
70510,70510,51a76080e4b061864c3afe53,2013-05-30 00:00:00,10,Thursday,Australia,,,0,2013-05-30 10:00:00,,,3414,0,0,0,1,0,0,0,1,0
1579,1579,51817111e4b085d260adfdf9,2013-05-01 00:00:00,15,Wednesday,Spain,2013-05-02 00:00:00,6.0,1,2013-05-01 15:00:00,2013-05-02 06:00:00,0 days 15:00:00.000000000,426,0,0,0,0,0,0,1,0,0
25313,25313,518f1a9de4b0d1dfab7faee2,2013-05-12 00:00:00,0,Sunday,United States,,,0,2013-05-12 00:00:00,,,45149,1,0,0,0,0,1,0,0,0
57275,57275,519fcd24e4b0e1bf903bafba,2013-05-24 00:00:00,16,Friday,United States,,,0,2013-05-24 16:00:00,,,45149,1,0,0,0,0,0,0,0,1
17446,17446,518a7fb3e4b007d5b4cff694,2013-05-08 00:00:00,12,Wednesday,United States,2013-05-23 00:00:00,14.0,1,2013-05-08 12:00:00,2013-05-23 14:00:00,15 days 02:00:00.000000000,45149,1,0,0,0,0,0,1,0,0
48251,48251,519a61a5e4b094541061d286,2013-05-20 00:00:00,13,Monday,null,,,0,2013-05-20 13:00:00,,,996,0,0,0,0,1,0,0,0,0
13097,13097,51884dfde4b04186aaf783fa,2013-05-06 00:00:00,20,Monday,United States,,,0,2013-05-06 20:00:00,,,45149,1,0,0,0,1,0,0,0,0
68566,68566,51a666fce4b079475dea0946,2013-05-29 00:00:00,16,Wednesday,United States,,,0,2013-05-29 16:00:00,,,45149,1,0,0,0,0,0,1,0,0
71618,71618,51a7bfd8e4b07f5840966893,2013-05-30 00:00:00,17,Thursday,United States,,,0,2013-05-30 17:00:00,,,45149,1,0,0,0,0,0,0,1,0
14459,14459,51891762e4b03a451628146c,2013-05-07 00:00:00,11,Tuesday,United States,2013-05-08 00:00:00,11.0,1,2013-05-07 11:00:00,2013-05-08 11:00:00,1 days 00:00:00.000000000,45149,1,0,0,0,0,1,0,0,0
62564,62564,51a3ab8fe4b020a19ed5d701,2013-05-27 00:00:00,14,Monday,United States,2013-05-27 00:00:00,15.0,1,2013-05-27 14:00:00,2013-05-27 15:00:00,0 days 01:00:00.000000000,45149,1,0,0,0,1,0,0,0,0
54770,54770,519e6a99e4b0d4973ff94472,2013-05-23 00:00:00,15,Thursday,United States,,,0,2013-05-23 15:00:00,,,45149,1,0,0,0,0,0,0,1,0
46044,46044,519acefce4b04feb42adb272,2013-05-20 00:00:00,21,Monday,Guatemala,,,0,2013-05-20 21:00:00,,,40,0,0,0,0,1,0,0,0,0
46760,46760,519b3a5de4b046acdcc2db91,2013-05-21 00:00:00,5,Tuesday,United States,,,0,2013-05-21 05:00:00,,,45149,1,0,0,0,0,1,0,0,0
56157,56157,519f2d24e4b0e427984172f1,2013-05-24 00:00:00,5,Friday,Denmark,2013-06-05 00:00:00,10.0,1,2013-05-24 05:00:00,2013-06-05 10:00:00,12 days 05:00:00.000000000,298,0,0,0,0,0,0,0,0,1
57524,57524,519fec34e4b0ff7bdc443dd2,2013-05-24 00:00:00,18,Friday,United States,,,0,2013-05-24 18:00:00,,,45149,1,0,0,0,0,0,0,0,1
43302,43302,5199bd6ce4b00dab067c98fc,2013-05-20 00:00:00,2,Monday,United States,,,0,2013-05-20 02:00:00,,,45149,1,0,0,0,1,0,0,0,0
13077,13077,51884c30e4b0124db6716f20,2013-05-06 00:00:00,20,Monday,United States,,,0,2013-05-06 20:00:00,,,45149,1,0,0,0,1,0,0,0,0
10275,10275,5186ce80e4b0999588609d34,2013-05-05 00:00:00,17,Sunday,United States,,,0,2013-05-05 17:00:00,,,45149,1,0,0,0,0,1,0,0,0
28664,28664,5191521ee4b0873c92aac61e,2013-05-13 00:00:00,16,Monday,United States,,,0,2013-05-13 16:00:00,,,45149,1,0,0,0,1,0,0,0,0
66189,66189,51a55ceae4b018b736e59e38,2013-05-28 00:00:00,21,Tuesday,Taiwan,,,0,2013-05-28 21:00:00,,,120,0,0,0,0,0,1,0,0,0
12188,12188,5187f252e4b099958863e7e5,2013-05-06 00:00:00,14,Monday,United States,,,0,2013-05-06 14:00:00,,,45149,1,0,0,0,1,0,0,0,0
36333,36333,51953d07e4b0ed5331de4e9c,2013-05-16 00:00:00,16,Thursday,United States,2013-06-16 00:00:00,20.0,1,2013-05-16 16:00:00,2013-06-16 20:00:00,31 days 04:00:00.000000000,45149,1,0,0,0,0,0,0,1,0
61297,61297,51a2c6f2e4b0e2549bbf3184,2013-05-26 00:00:00,22,Sunday,United States,2013-07-04 00:00:00,11.0,1,2013-05-26 22:00:00,2013-07-04 11:00:00,38 days 13:00:00.000000000,45149,1,0,0,0,0,1,0,0,0
62792,62792,51a3c257e4b062a74b58a8ff,2013-05-27 00:00:00,16,Monday,Ukraine,,,0,2013-05-27 16:00:00,,,156,0,0,0,0,1,0,0,0,0
34404,34404,51942261e4b0ed5331dd11f7,2013-05-15 00:00:00,20,Wednesday,United States,,,0,2013-05-15 20:00:00,,,45149,1,0,0,0,0,0,1,0,0
70458,70458,51a75a85e4b05eecc4423e73,2013-05-30 00:00:00,9,Thursday,United States,2013-06-02 00:00:00,21.0,1,2013-05-30 09:00:00,2013-06-02 21:00:00,3 days 12:00:00.000000000,45149,1,0,0,0,0,0,0,1,0
43054,43054,5199915fe4b00822eb87b838,2013-05-19 00:00:00,22,Sunday,United States,,,0,2013-05-19 22:00:00,,,45149,1,0,0,0,0,1,0,0,0
30587,30587,51925e70e4b06ceed69f9f28,2013-05-14 00:00:00,11,Tuesday,Canada,,,0,2013-05-14 11:00:00,,,4868,0,0,1,0,0,1,0,0,0
22021,22021,518cccbde4b0b32a949da2c9,2013-05-10 00:00:00,6,Friday,United States,2013-05-14 00:00:00,14.0,1,2013-05-10 06:00:00,2013-05-14 14:00:00,4 days 08:00:00.000000000,45149,1,0,0,0,0,0,0,0,1
37611,37611,51960b6ee4b07f61fcf3c906,2013-05-17 00:00:00,6,Friday,United States,,,0,2013-05-17 06:00:00,,,45149,1,0,0,0,0,0,0,0,1
41211,41211,51985495e4b0f56ba1d8ea1c,2013-05-19 00:00:00,0,Sunday,New Zealand,,,0,2013-05-19 00:00:00,,,648,0,0,0,0,0,1,0,0,0
49902,49902,519c0d3be4b0409429765eae,2013-05-21 00:00:00,20,Tuesday,United States,,,0,2013-05-21 20:00:00,,,45149,1,0,0,0,0,1,0,0,0
65013,65013,51a4f16ee4b062a74b5a3939,2013-05-28 00:00:00,14,Tuesday,United States,,,0,2013-05-28 14:00:00,,,45149,1,0,0,0,0,1,0,0,0
41647,41647,5198d2afe4b0a0fe04eabed3,2013-05-19 00:00:00,9,Sunday,United States,,,0,2013-05-19 09:00:00,,,45149,1,0,0,0,0,1,0,0,0
39413,39413,5196fe75e4b00c954c5d72e4,2013-05-18 00:00:00,0,Saturday,United States,,,0,2013-05-18 00:00:00,,,45149,1,0,0,0,0,0,1,0,0
21802,21802,518c90afe4b0bd8e263963e5,2013-05-10 00:00:00,2,Friday,United States,,,0,2013-05-10 02:00:00,,,45149,1,0,0,0,0,0,0,0,1
23321,23321,518d88d2e4b02f38abf7ade4,2013-05-10 00:00:00,19,Friday,United States,2013-05-12 00:00:00,18.0,1,2013-05-10 19:00:00,2013-05-12 18:00:00,1 days 23:00:00.000000000,45149,1,0,0,0,0,0,0,0,1
51347,51347,519cdb8be4b01ad95963239c,2013-05-22 00:00:00,10,Wednesday,United States,,,0,2013-05-22 10:00:00,,,45149,1,0,0,0,0,0,1,0,0
9667,9667,51867c69e4b07f4d551add3f,2013-05-05 00:00:00,11,Sunday,Switzerland,,,0,2013-05-05 11:00:00,,,297,0,0,0,0,0,1,0,0,0
20993,20993,518c2d76e4b07c8561310976,2013-05-09 00:00:00,19,Thursday,United States,,,0,2013-05-09 19:00:00,,,45149,1,0,0,0,0,0,0,1,0
56381,56381,519f662ce4b0f33a0749224e,2013-05-24 00:00:00,9,Friday,United States,,,0,2013-05-24 09:00:00,,,45149,1,0,0,0,0,0,0,0,1
43662,43662,519a0df2e4b0129583baa855,2013-05-20 00:00:00,7,Monday,United Kingdom,2013-06-14 00:00:00,8.0,1,2013-05-20 07:00:00,2013-06-14 08:00:00,25 days 01:00:00.000000000,5408,0,1,0,0,1,0,0,0,0
44554,44554,519a608ee4b0c015d16ce3c9,2013-05-20 00:00:00,13,Monday,United Kingdom,,,0,2013-05-20 13:00:00,,,5408,0,1,0,0,1,0,0,0,0
30356,30356,519243f1e4b03c6167623a15,2013-05-14 00:00:00,10,Tuesday,United States,,,0,2013-05-14 10:00:00,,,45149,1,0,0,0,0,1,0,0,0
39270,39270,5196e598e4b0724ab76f772e,2013-05-17 00:00:00,22,Friday,United States,,,0,2013-05-17 22:00:00,,,45149,1,0,0,0,0,0,0,0,1
71903,71903,51a7df3ce4b013f5da471a9c,2013-05-30 00:00:00,19,Thursday,Netherlands,,,0,2013-05-30 19:00:00,,,567,0,0,0,0,0,0,0,1,0
25091,25091,518eeebfe4b0e86c59626744,2013-05-11 00:00:00,21,Saturday,United States,,,0,2013-05-11 21:00:00,,,45149,1,0,0,0,0,0,1,0,0
18612,18612,518aeddae4b00c503abdb899,2013-05-08 00:00:00,20,Wednesday,United States,2013-09-16 00:00:00,23.0,1,2013-05-08 20:00:00,2013-09-16 23:00:00,131 days 03:00:00.000000000,45149,1,0,0,0,0,0,1,0,0
21679,21679,518be177e4b09bd7893c0bee,2013-05-09 00:00:00,13,Thursday,United States,2013-05-11 00:00:00,15.0,1,2013-05-09 13:00:00,2013-05-11 15:00:00,2 days 02:00:00.000000000,45149,1,0,0,0,0,0,0,1,0
42692,42692,519963cbe4b0f56ba1d9fee8,2013-05-19 00:00:00,19,Sunday,United States,2013-05-19 00:00:00,21.0,1,2013-05-19 19:00:00,2013-05-19 21:00:00,0 days 02:00:00.000000000,45149,1,0,0,0,0,1,0,0,0
62940,62940,51a3d143e4b018b736e377bf,2013-05-27 00:00:00,17,Monday,Canada,,,0,2013-05-27 17:00:00,,,4868,0,0,1,0,1,0,0,0,0
13687,13687,51888f14e4b032df75a427bd,2013-05-07 00:00:00,1,Tuesday,United States,,,0,2013-05-07 01:00:00,,,45149,1,0,0,0,0,1,0,0,0
15410,15410,51896e4de4b051434cb4235d,2013-05-07 00:00:00,17,Tuesday,United States,,,0,2013-05-07 17:00:00,,,45149,1,0,0,0,0,1,0,0,0
33902,33902,5193f1c7e4b07f61fcf13b1f,2013-05-15 00:00:00,16,Wednesday,United States,,,0,2013-05-15 16:00:00,,,45149,1,0,0,0,0,0,1,0,0
47434,47434,519a4cbae4b057b8c2324db3,2013-05-20 00:00:00,12,Monday,null,,,0,2013-05-20 12:00:00,,,996,0,0,0,0,1,0,0,0,0
3047,3047,518225e8e4b001b882266ff6,2013-05-02 00:00:00,4,Thursday,China,,,0,2013-05-02 04:00:00,,,465,0,0,0,0,0,0,0,1,0
36572,36572,51955532e4b0fe8d015f78b0,2013-05-16 00:00:00,17,Thursday,United States,,,0,2013-05-16 17:00:00,,,45149,1,0,0,0,0,0,0,1,0
14199,14199,5188f6ece4b032df75a493a6,2013-05-07 00:00:00,8,Tuesday,Norway,,,0,2013-05-07 08:00:00,,,361,0,0,0,0,0,1,0,0,0
46496,46496,519b025ee4b0f9a510a40d80,2013-05-21 00:00:00,1,Tuesday,United States,,,0,2013-05-21 01:00:00,,,45149,1,0,0,0,0,1,0,0,0
61667,61667,51a30f43e4b062a74b57ec61,2013-05-27 00:00:00,3,Monday,Australia,,,0,2013-05-27 03:00:00,,,3414,0,0,0,1,1,0,0,0,0
38814,38814,5196a369e4b0400cb7f30923,2013-05-17 00:00:00,17,Friday,United States,,,0,2013-05-17 17:00:00,,,45149,1,0,0,0,0,0,0,0,1
48906,48906,519bb719e4b0b7d35df189aa,2013-05-21 00:00:00,14,Tuesday,Morocco,,,0,2013-05-21 14:00:00,,,41,0,0,0,0,0,1,0,0,0
24396,24396,518e7ecae4b02c1428e1078c,2013-05-11 00:00:00,13,Saturday,United States,,,0,2013-05-11 13:00:00,,,45149,1,0,0,0,0,0,1,0,0
58383,58383,51a0c426e4b022d3644162da,2013-05-25 00:00:00,10,Saturday,United States,,,0,2013-05-25 10:00:00,,,45149,1,0,0,0,0,0,1,0,0
5946,5946,5183ca20e4b0999588590d1c,2013-05-03 00:00:00,10,Friday,United States,,,0,2013-05-03 10:00:00,,,45149,1,0,0,0,0,0,0,0,1
51853,51853,519d083fe4b0be5918411eff,2013-05-22 00:00:00,14,Wednesday,Spain,,,0,2013-05-22 14:00:00,,,426,0,0,0,0,0,0,1,0,0
56326,56326,519f5ba9e4b018f5767b96c4,2013-05-24 00:00:00,8,Friday,United States,,,0,2013-05-24 08:00:00,,,45149,1,0,0,0,0,0,0,0,1
65420,65420,51a51159e4b020a19ed7aef6,2013-05-28 00:00:00,16,Tuesday,Ireland,,,0,2013-05-28 16:00:00,,,617,0,0,0,0,0,1,0,0,0
3386,3386,51826a56e4b001b882271710,2013-05-02 00:00:00,9,Thursday,India,,,0,2013-05-02 09:00:00,,,1018,0,0,0,0,0,0,0,1,0
4895,4895,518307b9e4b09995885730e1,2013-05-02 00:00:00,20,Thursday,United States,,,0,2013-05-02 20:00:00,,,45149,1,0,0,0,0,0,0,1,0
60238,60238,51a23363e4b07c0410a6c9fc,2013-05-26 00:00:00,12,Sunday,United States,2013-08-16 00:00:00,15.0,1,2013-05-26 12:00:00,2013-08-16 15:00:00,82 days 03:00:00.000000000,45149,1,0,0,0,0,1,0,0,0
1568,1568,51817004e4b0d1b0ec950e8f,2013-05-01 00:00:00,15,Wednesday,Denmark,,,0,2013-05-01 15:00:00,,,298,0,0,0,0,0,0,1,0,0
59840,59840,51a1c8e5e4b0a488132d4da0,2013-05-26 00:00:00,4,Sunday,United States,,,0,2013-05-26 04:00:00,,,45149,1,0,0,0,0,1,0,0,0
35575,35575,5194ee5be4b0acc777d751b7,2013-05-16 00:00:00,10,Thursday,United States,,,0,2013-05-16 10:00:00,,,45149,1,0,0,0,0,0,0,1,0
16614,16614,5189fa69e4b01dba4e6ae594,2013-05-08 00:00:00,3,Wednesday,Sweden,,,0,2013-05-08 03:00:00,,,482,0,0,0,0,0,0,1,0,0
823,823,51812bc4e4b0f7b782d78f6f,2013-05-01 00:00:00,10,Wednesday,Egypt,2013-05-15 00:00:00,10.0,1,2013-05-01 10:00:00,2013-05-15 10:00:00,14 days 00:00:00.000000000,69,0,0,0,0,0,0,1,0,0
1563,1563,51816ef2e4b0146febc06720,2013-05-01 00:00:00,15,Wednesday,United States,,,0,2013-05-01 15:00:00,,,45149,1,0,0,0,0,0,1,0,0
17164,17164,518a615de4b0df7ef60096e8,2013-05-08 00:00:00,10,Wednesday,Ireland,,,0,2013-05-08 10:00:00,,,617,0,0,0,0,0,0,1,0,0
17625,17625,518a92f8e4b01dba4e6c357e,2013-05-08 00:00:00,14,Wednesday,United States,,,0,2013-05-08 14:00:00,,,45149,1,0,0,0,0,0,1,0,0
63863,63863,51a43d64e4b0d80d8a74f390,2013-05-28 00:00:00,1,Tuesday,United States,,,0,2013-05-28 01:00:00,,,45149,1,0,0,0,0,1,0,0,0
64199,64199,51a48f5de4b0b3ec2049063f,2013-05-28 00:00:00,7,Tuesday,United Kingdom,,,0,2013-05-28 07:00:00,,,5408,0,1,0,0,0,1,0,0,0
1574,1574,51817085e4b0841085ad081a,2013-05-01 00:00:00,15,Wednesday,United States,,,0,2013-05-01 15:00:00,,,45149,1,0,0,0,0,0,1,0,0
74189,74189,51a90d0de4b08b27fbbe5599,2013-05-31 00:00:00,16,Friday,Canada,2013-06-02 00:00:00,23.0,1,2013-05-31 16:00:00,2013-06-02 23:00:00,2 days 07:00:00.000000000,4868,0,0,1,0,0,0,0,0,1
6314,6314,5183f562e4b0a85f6b868188,2013-05-03 00:00:00,13,Friday,United States,2013-05-29 00:00:00,12.0,1,2013-05-03 13:00:00,2013-05-29 12:00:00,25 days 23:00:00.000000000,45149,1,0,0,0,0,0,0,0,1
33884,33884,5193efe8e4b0cc86d609e6b4,2013-05-15 00:00:00,16,Wednesday,United States,,,0,2013-05-15 16:00:00,,,45149,1,0,0,0,0,0,1,0,0
22224,22224,518cfc38e4b0b32a949ded0c,2013-05-10 00:00:00,9,Friday,Thailand,,,0,2013-05-10 09:00:00,,,225,0,0,0,0,0,0,0,0,1
64269,64269,51a49d51e4b0b3ec20491033,2013-05-28 00:00:00,8,Tuesday,United States,,,0,2013-05-28 08:00:00,,,45149,1,0,0,0,0,1,0,0,0
27225,27225,51909716e4b054ba752c96e6,2013-05-13 00:00:00,3,Monday,Netherlands,,,0,2013-05-13 03:00:00,,,567,0,0,0,0,1,0,0,0,0
57092,57092,519fbe3ce4b046d94a977db4,2013-05-24 00:00:00,15,Friday,United States,2013-05-31 00:00:00,9.0,1,2013-05-24 15:00:00,2013-05-31 09:00:00,6 days 18:00:00.000000000,45149,1,0,0,0,0,0,0,0,1
65002,65002,51a4f0bee4b062a74b5a3630,2013-05-28 00:00:00,14,Tuesday,Togo,,,0,2013-05-28 14:00:00,,,1,0,0,0,0,0,1,0,0,0
16082,16082,5189b399e4b051434cb52e91,2013-05-07 00:00:00,22,Tuesday,United States,,,0,2013-05-07 22:00:00,,,45149,1,0,0,0,0,1,0,0,0
16767,16767,518a1dc2e4b0f73b55003c9a,2013-05-08 00:00:00,5,Wednesday,Norway,,,0,2013-05-08 05:00:00,,,361,0,0,0,0,0,0,1,0,0
53907,53907,519e0e41e4b0e0b1e76a0641,2013-05-23 00:00:00,8,Thursday,China,,,0,2013-05-23 08:00:00,,,465,0,0,0,0,0,0,0,1,0
36385,36385,5195413de4b05e9de60e2b08,2013-05-16 00:00:00,16,Thursday,United States,,,0,2013-05-16 16:00:00,,,45149,1,0,0,0,0,0,0,1,0
58499,58499,51a0dc87e4b0dffc523beb35,2013-05-25 00:00:00,11,Saturday,United States,,,0,2013-05-25 11:00:00,,,45149,1,0,0,0,0,0,1,0,0
69302,69302,51a6a3f8e4b0fd1b00155ced,2013-05-29 00:00:00,20,Wednesday,United States,,,0,2013-05-29 20:00:00,,,45149,1,0,0,0,0,0,1,0,0
19044,19044,518b1c5de4b038f0d6d8644b,2013-05-08 00:00:00,23,Wednesday,United States,,,0,2013-05-08 23:00:00,,,45149,1,0,0,0,0,0,1,0,0
13166,13166,518853fae4b0cac36db8796f,2013-05-06 00:00:00,21,Monday,Canada,,,0,2013-05-06 21:00:00,,,4868,0,0,1,0,1,0,0,0,0
10578,10578,5186f5eee4b0b930f1cf4356,2013-05-05 00:00:00,20,Sunday,United States,,,0,2013-05-05 20:00:00,,,45149,1,0,0,0,0,1,0,0,0
22068,22068,518cd850e4b07b325ef70de7,2013-05-10 00:00:00,7,Friday,Denmark,,,0,2013-05-10 07:00:00,,,298,0,0,0,0,0,0,0,0,1
33912,33912,5193f245e4b0cc86d609ef44,2013-05-15 00:00:00,16,Wednesday,United States,,,0,2013-05-15 16:00:00,,,45149,1,0,0,0,0,0,1,0,0
62144,62144,51a379e7e4b0406339314353,2013-05-27 00:00:00,11,Monday,United Kingdom,,,0,2013-05-27 11:00:00,,,5408,0,1,0,0,1,0,0,0,0
70908,70908,51a7857be4b06a70036cd183,2013-05-30 00:00:00,12,Thursday,Ireland,,,0,2013-05-30 12:00:00,,,617,0,0,0,0,0,0,0,1,0
36976,36976,51958bc1e4b0acc777d854dd,2013-05-16 00:00:00,21,Thursday,Canada,,,0,2013-05-16 21:00:00,,,4868,0,0,1,0,0,0,0,1,0
18946,18946,518b106fe4b04c0065d7f902,2013-05-08 00:00:00,22,Wednesday,United States,,,0,2013-05-08 22:00:00,,,45149,1,0,0,0,0,0,1,0,0
54606,54606,519e5c2ae4b08ded484b055e,2013-05-23 00:00:00,14,Thursday,United States,,,0,2013-05-23 14:00:00,,,45149,1,0,0,0,0,0,0,1,0
40829,40829,51980cc2e4b0724ab7707985,2013-05-18 00:00:00,19,Saturday,United States,,,0,2013-05-18 19:00:00,,,45149,1,0,0,0,0,0,1,0,0
91,91,5180a157e4b03c6b86a63943,2013-05-01 00:00:00,1,Wednesday,United States,2013-05-05 00:00:00,13.0,1,2013-05-01 01:00:00,2013-05-05 13:00:00,4 days 12:00:00.000000000,45149,1,0,0,0,0,0,1,0,0
55343,55343,519ea7c9e4b0a14ac5ea6705,2013-05-23 00:00:00,19,Thursday,United States,,,0,2013-05-23 19:00:00,,,45149,1,0,0,0,0,0,0,1,0
578,578,51810b3de4b033f76b211685,2013-05-01 00:00:00,8,Wednesday,United States,,,0,2013-05-01 08:00:00,,,45149,1,0,0,0,0,0,1,0,0
30058,30058,519200f6e4b0aff7f609add5,2013-05-14 00:00:00,5,Tuesday,China,,,0,2013-05-14 05:00:00,,,465,0,0,0,0,0,1,0,0,0
1616,1616,51817498e4b08f5ee24b0f0e,2013-05-01 00:00:00,16,Wednesday,Canada,,,0,2013-05-01 16:00:00,,,4868,0,0,1,0,0,0,1,0,0
16652,16652,518a0445e4b0d70f7845a550,2013-05-08 00:00:00,3,Wednesday,Germany,,,0,2013-05-08 03:00:00,,,843,0,0,0,0,0,0,1,0,0
